report_date,stock_code,company_name,title,summary,gap_score
2024-11-20,48,京基智农,公司事件点评报告：定增聚焦养殖产能扩张，未来业绩增长空间可期,"事件
2024年11月15日，京基智农发布《2024年度向特定对象发行A股股票预案》，拟向包括控股股东京基集团在内不超过35名特定对象增发不超过1.59亿股，发行数量不超过本次发行前总股本的30%，拟募集总额19.3亿元。",0.951362
2020-12-23,49,德赛电池,整合NVT，倚靠ATL，3C电池封装最大平台横空出世,"事件：公司今日发布公告：公司正筹划有关全资子公司惠州市德赛电池有限公司通过增资方式引入战略投资者的重大资产重组事项。2020年12月22日，公司与香港新能达科技有限公司签署了《重组意向书》，拟由香港新能达以其持有的东莞新能德科技有限公司全部股权作价对惠州电池增资，增资完成后，香港新能达持有惠州电池不超过49%的股权,本公司将持有惠州电池剩余的股权，而惠州电池将持有东莞新能德的全部股权。",0.13905668
2020-10-28,50,深天马A,利润端改善强于营收表现，期待AMOLED放量,"事件：公司发布2020年三季度业绩报告，前三季度实现营业收入226.8亿元，同比下降3.2%，归属母公司净利润为12.3亿元，同比增长19.0%。第三季度公司实现营业收入为86.3亿元，同比下降2.3%，归属上市公司股东净利润为4.9亿元，同比增长24.6%。
营收表现稳定，调结构持续见效：公司前三季度营收保持相对稳定伴有小幅下滑，在新冠疫情冲击、安卓系厂商表现欠佳的市场环境下，公司营收仍相对稳定得益于产品结构上的调整。公司核心业务智能手机面板以技术附加值高的打孔屏为主，上半年LTPS中约60%出货为打孔屏，单片价格保持较高水平，抵御了外部环境的不利影响。前三季度毛利率为18.5%，同比提升2.2个百分点，产品结构调整成效自年初以来持续释放，我们预计毛利率仍有不断提升空间。",0.034006298
2020-10-28,50,深天马A,公司信息更新报告：2020Q3业绩符合预期，全力推进TM17二期量产,"2020Q3 毛利率改善明显，维持“买入”评级。
2020 前三季度，公司实现营收 226.83 亿元，同比-3.15%，归母净利润 12.31 亿元，同比+19.04%，扣非净利润 6.89 亿元，同比增长 26.50%。其中，2020Q3收入同比下滑 2.3%，归母净利润 4.86 亿元，同比+24.6%，扣非净利润 2.64 亿元，同比-2.0%。 考虑到公司产品结构持续改善， 我们调整 2020-2022 年归母净利润至 14.94/16.22/19.25 亿元（前值 12.30/13.65/19.25 亿元）， EPS 为0.61/0.66/0.78 元（前值 0.60/0.67/0.94） ，当前股价对应 PE 为 24.7x、22.7x、19.1x，维持“买入”评级。",0.81569856
2020-10-29,50,深天马A,疫情影响渐轻，车载全面复苏,"事件：公司2020年前三季度实现营业收入226.83亿元，同比下滑3.15%，实现归母净利润12.31亿元，同比增长19.04%，实现扣非归母净利润6.89亿元，同比增长26.5%。
其中第三季度实现营业收入86.26亿元，同比下滑2.27%，归母净利润4.86亿元，同比增长24.61%，扣非归母净利润2.64亿元，同比下滑2.05%。",0.361987
2021-01-26,50,深天马A,重申深天马A推荐逻辑：需求持续饱满，车载、AMOLED放量增长,2020 年度业绩超预期，调整创新显成效： 中小尺寸面板龙头深天马 A 近日发布2020 年度业绩预告，全年实现归属于上市公司股东的净利润为 14.5~16.5 亿元，同比增长 74.83%~98.95%。第四季度实现归母净利 2.2~4.2 亿元，同比大幅扭亏。2020 年业绩增长动力来自于： 1）技术创新加速产品升级， 持续优化产品结构， 提高高附加值产品出货占比； 2）加强成本改善力度，提升经营效率和盈利水平。,0.03602153
2021-01-27,50,深天马A,公司信息更新报告：产品结构优化，柔性AMOLED产能大规模释放在即,"产品结构优化，柔性AMOLED产能大规模释放在即，维持“买入”评级。
公司近日发布的公告显示，公司产品结构持续改善，LTPS对中尺寸平板和笔电、车载产品的渗透力度不断加大；2021年AMOLE的出货目标较2020年大幅增长。我们看好公司产品结构改善对盈利能力的提升作用，我们维持预计2020-2022年公司归母净利润14.94/16.22/19.25亿元，EPS为0.61/0.66/0.78元，当前股价对应PE为27.0、24.9、21.0倍，维持“买入”评级。",0.42515093
2021-03-15,50,深天马A,消费端成长全面稳健，车载屏加速度后劲十足,"事件：深天马A于2021年3月12日晚间发布2020年年度报告，公司2020年实现营业收入292.33亿，同比下滑3.46%；实现营业利润16.15亿元，同比增长60.98%，实现归属于上市公司股东的净利润14.75亿，同比增长77.79%。
上半年疫情影响已安然度过，各项业务成长稳健。公司全年营收基本与去年持平，但与上半年或前三季度相比，利润成长比率明显提升，这有其内在的本质原因。首先，各条产线的稳健运营与持续成长仍是最核心保障，2020年，公司除了AMOLED产线因为产能调配切换（武汉）和新增产能建设（厦门）仍在紧锣密鼓建设之外，其余消费电子、车载、工控、医疗等产线均保持着产销两旺的良好态势。其次，笔记本、平板电脑和医疗显示屏等产品受益于疫情需求成长迅速，并且至今仍维持着非常繁盛的市场需求。第三，车载与智能手机虽然上半年受到疫情的轻微影响，但下半年，尤其是三季末后，供应链整体物料供给紧张，对屏幕的价格拉升也非常明确，为盈利的整体增长带来正向促进。第四，公司过去几年，因为金立坏账、财务累积费用计提等历史因素的影响，Q4单季往往出现负增长，这些遗留问题在2019年前后已经得到妥善处理，因而未来公司的财务表现将会更加正面且稳健。",0.023437858
2021-03-15,50,深天马A,公司信息更新报告：业绩符合预期，柔性AMOLED开启发展新篇章,"产品结构优化提升盈利能力，维持“买入”评级。
公司近日发布2020年年报，2020年公司实现营收292.33亿元，同比下滑3.5%，实现归母净利润14.75亿元，同比增长77.8%，业绩符合预期。我们看好公司产品结构改善对盈利能力的提升作用，维持之前盈利预测（新增2023年），预计2021-2023年公司归母净利润16.22/19.25/23.94亿元，EPS为0.66/0.78/0.97元，当前股价对应PE为21.4、18.0、14.5倍，维持“买入”评级。",0.8325033
2021-03-16,50,深天马A,盈利能力持续提升，AMOLED进入产能释放期,事件：公司发布2020年年度报告，全年实现营业收入292.3亿元，同比减少3.5%，毛利率19.4%，同比提升2.6个百分点，归属母公司净利润为14.7亿元，同比增长77.8%，扣非后的归母净利润为8.8亿元，同比增长258.9%。第四季度公司实现营业收入为65.5亿元，同比下降4.5%，归属上市公司股东净利润为4.1亿元，同比大幅扭亏。2019年度利润分配预案为每10股派发现金红利0.7元（含税），不送红股，不以资本公积金转增股本。,0.040929258
2021-04-09,50,深天马A,公司点评报告：淡季不淡，中小尺寸面板龙头业绩高增长,"公司发布2021年一季度业绩预告称，公司一季度将实现归母净利润50,000万元-55,000万元，比上年同期增长65.93%-82.52%，预计实现基本每股收益0.2034元/股-0.2238元/股。
点评：",0.1015954
2021-04-30,50,深天马A,公司信息更新报告：业绩符合预期，中小尺寸面板龙头经营稳健,"业绩符合预期，维持“买入”评级。
2021Q1，公司实现收入 82.72 亿元，同比+26.1%，环比+26.3%；实现归母净利润 5.19 亿元，同比 72.1%，环比增长 112.7%；扣非净利润 3.39 亿元，同比238.0%，环比+73.8%。业绩符合预期。 我们维持之前的盈利预测，预计2021-2023年， 公司实现归母净利润 16.22/19.25/23.94 亿元， EPS 为 0.66/0.78/0.97 元， 当前股价对应 PE 为 21.1/17.7/14.3 倍， 维持“买入”评级。",0.32107157
2021-08-26,50,深天马A,突破上半年行业重压，扎实成长落地有声,"事件：深天马A于8月25日晚间发布2021年半年度报告，公司上半年实现营业收入159.94亿，同比增长13.78%；实现营业利润12.75亿元，同比增长52.49%，实现归属于上市公司股东的净利润11.96亿，同比增长60.64%。
在近年来最差安卓系手机出货的上半年里，交出不同于他者的优异成长答卷。与过去六七年相比，今年上半年安卓系手机在出货款型数，以及出货量等方面都创下历史新低，而且下降幅度较大。这一方面源于华为被实体名单无芯片供给，另一方面MOV等公司也受到上游缺芯缺料，下游疫情阻碍消费等影响。这次中报季有相当多的手机供应链企业出现利润大幅下滑。天马能在这个背景环境下实现营收和利润的双重增长，着实难能可贵。",0.40358436
2023-11-30,50,深天马A,3Q23归母净利润环比减亏，手机面板价格回升促进业绩修复,3Q23营收同比增长2.62%，归母净利润环比减亏3.96亿元。1-3Q23公司营收247亿元(YoY+2.01%)，归母净利润-17.90亿元（YoY-596.74%），扣非后归母净利润由去年同期的亏损4.75亿元扩大至亏损30.06亿元；其中3Q23营收86.97亿元(YoY+2.62%，QoQ+4.86%)，归母净利润-3.66亿元，环比减亏3.96亿元，扣非后归母净利润-9.65亿元，环比减亏1.59亿元。,0.2895906
2024-04-05,50,深天马A,4Q23毛利率同环比改善，布局中小尺寸全领域主流显示技术,2023年营收同比增长3%，4Q23归母净利润环比减亏。2023年公司营收322.71亿元(YoY+2.62%)，归母净利润亏损20.98亿元；其中4Q23营收75.72亿元(YoY+4.66%，QoQ-12.94%)，归母净利润亏损3.07亿元，环比减亏0.59亿元。4Q23公司毛利率11.26%（YoY+0.99pct，QoQ+6.33pct）。,1.3172166
2022-06-02,59,华锦股份,石化景气方兴未艾，业绩有望扶摇直上,聚焦石化主业，业绩大幅提升。公司专注于石油化工、化学肥料、沥青/润滑油三大业务。2021年公司拥有800万吨/年炼油、50万吨/年乙烯、100万吨/年道路沥青、90万吨/年润滑油基础油和132万吨/年尿素的生产规模。2021年公司实现营业收入385.52亿元，同比增长26.66%；实现归母净利润8.94亿元，同比增长175.47%。,0.079172134
2023-04-21,59,华锦股份,公司深度报告：炼油主业景气度提升，与华锦阿美项目共同成长,"国内炼化产能接近上限，炼厂价值迎来重估
国内原油一次加工能力在2025年控制在10亿吨，我国油品及炼油副产品将面临供应天花板。经济修复需求增长背景下产能提前受限，炼油产品有望结束长期过剩格局，在原油配额及税收稽查日益趋严背景下落后产能逐步淘汰，持续利好存量产能，优质炼化资产的价值有望得到重估。",0.8764824
2023-04-21,59,华锦股份,成品油消费复苏，炼油盈利有望回暖,事件：华锦股份公布 2022 年度报告。2022 年受原油价格大幅上涨、市场需求不振等因素影响，公司利润同比下滑。全年公司实现营收 490.6 亿元，同比增长 26.9%，归母净利润为 5.3 亿元，同比下降 43.9%。同时公司发布一季度业绩预亏公告，受国际原油价格下跌、石化下游市场需求不振、天然气大宗原料成本上升等因素影响，2023年一季度公司预计归母净利润亏损 4-5亿元，同比下降 240.8%-276%。,1.2755783
2023-09-06,59,华锦股份,公司事件点评报告：2023H1业绩承压，炼化格局改善静待价差修复,"事件
华锦股份发布2023年中报：2023年上半年营业收入217.58亿元，同比减少9.93%；归母净利润亏损6.75亿元。2023Q2单季实现营收117.84亿元，同比减少12.48%，实现归母净利润亏损1.78亿元，去年同期为2.17亿元，环比减亏3.2亿元。",0.20669901
2024-04-16,59,华锦股份,公司年报点评：2023年盈利逐季改善,"2023年盈利逐季改善。2023年，公司实现营业收入461.42亿元，同比-5.95%；实现归母净利润0.70亿元，同比-86.72%。公司单季度盈利逐步改善，1Q23-4Q23公司分别实现归母净利润-4.98亿元、-1.78亿元、2.83亿元、4.62亿元。公司拟向全体股东每10股派发现金红利0.14元（含税）。
主要产品产销量稳定增长。2023年，公司石化板块产销量分别为558.67/558.70万吨，分别同比增长4.26%/4.97%；化肥板块产销量分别为126.83/126.17万吨，分别同比增长14.05%/13.57%。",0.015758991
2021-06-04,60,中金岭南,内外兼修多源整合，铅锌龙头乘风起航,"铅锌龙头历久弥新，多维布局效益凸显
中金岭南是一家主要从事铅锌铜等有色金属的采矿、选矿、冶炼和深加工一体化生产的企业，目前已形成铅锌采选年产金属量 30 万吨、铅锌冶炼年产金属量 30 万吨的生产能力，产销量在国内铅锌行业中处于领先地位。通过全球范围内一系列的收购兼并和资源整合，公司不仅构建了完整的有色金属产业链，为可持续发展创造良好条件，又横向开拓新材料加工、金融贸易、工程技术服务等一系列业务领域，不断完善产业链布局。在一体化整合的生产模式下，公司历年精矿和冶炼产品产量持续稳定，2020 年公司生产铅锌精矿金属量 28.06 万吨，铜金属量 0.22万吨；冶炼产品 30.94 万吨，同比增长 7.86%，全国产量占比 2.40%。",0.7709659
2021-09-02,60,中金岭南,铅锌价上行提振业绩，矿山整合稳固龙头地位,"公司于2021年8月31日发布中报，H1实现营业收入201.16亿元，同比增长40.04%；实现归母净利润6.63亿元，同比增长78.67%；扣非净利润6.22亿元，同比增长57.52%。
从单二季度看，2021Q2实现营收110.18亿元（同比增长32.38%，环比增长21.10%），实现归母净利润4.06亿元（同比增长77.77%，环比增长58.20%），实现扣非净利润4.04亿元（同比增长95.09%，环比增长85.36%）。",0.15423632
2022-05-05,60,中金岭南,铅锌量价齐升，矿山扩证增储未来可期,"事件：公司于2022年3月28日发布年报。
从全年看，公司实现营业收入444.49亿元，同比增长47.06%；实现归母净利润11.72亿元，同比增长17.75%；扣非净利润10.58亿元，同比增长43.61%。",0.10879803
2023-04-14,60,中金岭南,巩固铅锌主业，进军铜产业链,"2022年公司归母净利润同比增长3.5%。2022年公司实现营收553.39亿元（+24.5%），归母净利润12.12亿元（+3.5%），扣非归母净利润11.73亿元（+10.91%），经营性净现金流10.81亿元（-38.85%）。其中2022Q4单季营收84.43亿元（-31.7%），归母净利润1.67亿元（-8.3%）,扣非归母净利润1.71亿元（+18.2%）。",0.39487088
2023-06-29,60,中金岭南,公司动态研究报告：锌铅主业稳固，扩张铜产业链,"锌铅矿的采选及冶炼为公司主业
公司直属凡口铅锌矿、子公司广西中金岭南矿业公司和澳大利亚佩利雅公司负责铅锌矿的开采、选矿，公司直属韶关冶炼厂和丹霞冶炼厂负责将铅锌精矿冶炼为铅锭、锌锭和锌制品（热镀锌等锌合金），两大生产环节分别由上述企业实施，彼此相对独立。截止到2022年年报，公司已经形成了锌铅采选年产金属量30万吨生产能力，锌铅冶炼年产金属量42万吨生产能力。",0.9539061
2023-08-07,60,中金岭南,一体两翼，铜锌协力,"投资逻辑
“一体两翼”战略路径打造全产业链资源公司。公司海内外所属矿山保有锌金属资源693万吨、铅金属326万吨、铜金属126万吨、银金属6012吨及黄金、钴、镍等多种金属资源，2022年生产精矿含铅锌金属量27.4万吨。公司力争到“十四五”末实现营收1000亿元、利润20亿元以上，制定“一体两翼”战略实施路径，“一体”即提升所控制的铅锌铜金属资源量，“两翼”即打造铅锌和铜冶炼及精深加工产业链，尤其是转战铜产业链。",0.13462847
2023-08-30,60,中金岭南,铜冶炼利润可观，半导体材料技术再提升,"事件
公司8月29日公布23半年报，1H23实现营收372.08亿元，同比+3.88%；归母净利5.40亿元，同比-36.34%；扣非归母净利5.03亿元，同比-38.76%。2Q23实现营收204.36亿元，环比+21.70%；归母净利2.20亿元，环比-31.21%；扣非归母净利1.95亿元，环比-36.85%。",0.9984469
2023-08-31,60,中金岭南,铅锌跌价盈利下滑，铜冶炼增收增利,"2023H1年公司归母净利润同比下降36%。2023H1公司实现营收372亿元（+3.9%），归母净利润5.4亿元（-36.3%），扣非归母净利润5.03亿元（-38.8%），经营性净现金流0.47亿元（-90.4%）。其中2023Q2单季营收204亿元（-3.3%），归母净利润2.2亿元（-57.3%）,扣非归母净利润1.95亿元（-59.8%）。盈利下降主因锌价下跌，2023H1锌现货价22132元/吨，同比下降了3757元/吨，公司年产锌精矿19万吨，锌价跌幅基本可以对应公司盈利的下降。",0.8984247
2023-09-07,60,中金岭南,锌价下行利润承压，铜冶炼贡献业绩增量,"事件：中金岭南发布2023年半年报。公司23H1收入372.27亿元，同比+3.76%，归母净利润5.40亿元，同比-36.34%。其中单Q2收入204.36亿元，同比-3.36%，归母净利润2.20亿元，同比-57.35%。
铅锌精矿产量下降，铜冶炼贡献业绩增量。分产品：1）23H1公司精矿产品收入11.96亿元，同比-28.02%，23H1公司生产精矿铅锌金属量13.41万吨，同比-1.54%；其中国内矿山企业生产铅锌矿金属量8.28万吨，同比-11.44%。2）公司23H1铅锌冶炼产品收入35.05亿元，同比-2.12%，23H1公司冶炼企业生产铅锌产品21.52万吨，同比+27.64%。3）铜冶炼业务并表，23H1贡献收入132.24亿元。4）公司压缩有色金属贸易业务，23H1收入186.65亿元，同比-39.05%。",0.24353147
2023-10-31,60,中金岭南,盈利能力边际改善，持续强链延链,"事件
10月30日公司公布23三季报，1-3Q23实现营收528.48亿元，同比+12.48%；归母净利7.16亿元，同比-31.53%；扣非归母净利6.64亿元，同比-33.76%。3Q23实现营收156.21亿元，环比-23.61%；归母净利1.76亿元，环比-20.23%；扣非归母净利1.61亿元，环比-17.59%。",1.084994
2024-04-29,60,中金岭南,并表铜冶炼厂，增厚公司利润,"事件
4月29日公司发布24年一季报，1Q24实现营收180.23亿元，环比+40.82%，同比+7.33%；归母净利2.39亿元，环比扭亏，同比-25.23%；扣非归母净利2.35亿元，环比扭亏，同比-23.94%。",0.4652652
2024-05-12,60,中金岭南,金属价格上涨将增厚矿山版块利润,2023年公司归母净利润同比下降43%。2023年公司实现营收656亿元（+18.5%），归母净利润6.9亿元（-43.3%），扣非归母净利润6.43亿元（-45%），经营性净现金流15.7亿元（+45.3%）。2023年公司盈利下降主因铅锌价格下跌及铅锌精矿产量下降，2023年国内锌现货年均价21635元/吨，同比降幅达14.2%；2023年公司境内铅锌精矿产量17.04万吨，同比下降6.2%。,1.2508564
2024-06-28,60,中金岭南,铅锌矿扩建+铜矿投产，业绩有望增厚,"主要观点：
事件一：公司拟投资扩建凡口铅锌矿资源整合Ⅰ期狮岭东矿段项目",1.1008385
2024-08-28,60,中金岭南,量稳价增，Q2业绩环比增长,"事件
8月27日公司发布24年中报，1H24实现营收306.41亿元，同比-17.69%；归母净利5.42亿元，同比+0.3%；扣非归母净利5.18亿元，同比+2.94%。2Q24实现归母净利3.03亿元，环比+26.43%，同比+37.41%。",0.41119498
2024-09-01,60,中金岭南,铜铅锌产量平稳，冶炼业务利润承压,2024H1公司归母净利润同比下降0.3%。2024H1公司实现营收306亿元（-17.7%），归母净利润5.4亿元（+0.3%），扣非归母净利润5.2亿元（+2.9%），经营性净现金流7.7亿元（去年同期0.47亿元）。经营性净现金流同比大幅增长主要是去年同期低基数，去年上半年公司并表铜冶炼厂，增加原料备货，库存大增导致经营性净现金流锐减。2024H1锌价同比持平，铅价同比上涨1800元/吨；但铅锌精矿短缺导致冶炼加工费大幅下滑，冶炼利润同比下降，抵消了铅价上涨收益；铜冶炼业务利润与去年同期持平。,0.77571213
2024-10-29,60,中金岭南,铅锌价格贡献业绩，上游资源端再发力,"事件
10月28日公司发布24年三季报，前三季度实现营收456.88亿元，同比-13.49%；归母净利7.99亿元，同比+11.66%；扣非归母净利7.73亿元，同比+16.39%。3Q24实现归母净利2.58亿元，环比-14.89%，同比+46.62%。",0.71177304
2024-10-30,60,中金岭南,Q3业绩符合预期，矿山产量稳健增长,"主要观点：
公司发布2024年三季报",0.34558624
2025-04-20,60,中金岭南,2024年归母净利同增57%，矿端加速增储上产,"主要观点：
公司发布2024年年报",1.0653846
2025-11-03,60,中金岭南,Q3业绩符合预期，铜冶炼收入增长,"主要观点：
公司发布2025年三季报",0.26916677
2021-07-06,62,深圳华强,公司首次覆盖报告：电子产业互联网平台蓄势待发,"电子元器件产业互联网龙头，首次覆盖给予“买入”评级
2014年公司开启战略转型，切入电子元器件分销领域，通过外延并购和内生增长，成为国内电子元器件产业互联网龙头。2019年公司设立华强电子网集团，覆盖长尾现货市场，产业互联网平台蓄势待发。我们预计2021-2023年公司归母净利润分别为9.56、11.39、13.91亿元，对应EPS分别为0.91、1.09、1.33元，对应当前股价PE分别为18.8、15.8、13.0倍。首次覆盖，给予“买入”评级。",0.850407
2021-08-26,62,深圳华强,公司信息更新报告：产业互联网平台进入高增长阶段,"电子元器件产业互联网龙头， 维持“买入”评级
公司发布 2021 年中报， 实现收入 99.87 亿元，同比增长 53.1%，实现归母净利润4.34 亿元，同比增长 53.7%。 我们维持公司 2021-2023 年归母净利润预测为 9.56、11.39、 13.91 亿元， EPS 为 0.91、 1.09、 1.33 元/股，当前股价对应 PE 为 16.3、13.7、 11.2 倍。公司产业互联网平台进入高增长阶段， 维持“买入”评级。",0.11893654
2021-10-27,62,深圳华强,公司信息更新报告：产业互联网平台持续验证，全年高增长可期,"产业互联网平台持续验证，维持“买入”评级
公司发布2021年三季报，单三季度收入同比增长30.0%；归母净利润同比增长53.3%。电子行业景气回暖，公司创新业务持续验证，我们维持盈利预测不变，预计2021-2023年归母净利润为9.56、11.39、13.91亿元，EPS为0.91、1.09、1.33元/股，当前股价对应PE为16.2、13.6、11.1倍，维持“买入”评级。",0.07670188
2020-10-29,63,中兴通讯,三季报点评报告：保持高研发投入，Q3扣非净利润大幅增长,"事件:
2020年10月28日，中兴通讯公布了第三季度财报，公司前三季度营业收入741.29亿元，同比增长15.39%；归母净利润27.12亿元，同比下跌34.30%；扣除非经常性损益的净利润14.46亿元，同比上涨103.59%。",0.043798268
2020-10-30,63,中兴通讯,业绩迅速增长，未来上升动力强劲,"业绩总结：公司2020年前三季度实现营业收入741.3亿元，较去年同期增长15.4%；实现归母净利润27.1亿元，较去年同期下降了34.3%。
5G建设加速推进，公司业绩迅速增长。上半年国内电信行业稳健发展，公司受益于国内移动互联网的快速增长和5G建设的全面铺开，国内市场实现营业收入317.5亿元人民币，占本集团整体营业收入的67.3%。但是公司海外业务上半年受疫情影响较为严重，实现营收154.5亿元，同比下滑了10.1%。但随着国内运营商5G建设加快以及政企持续推进通信建设采购，公司业绩长期向好。公司在一季度业绩受疫情冲击后，二季度迅速复工复产，业绩企稳回升。公司Q3单季度实现营收269.3亿元，同比提升了37.2%；实现归母净利润8.6亿元，同比下降了67.8%，扣非净利润实现5.4亿元，同比增长了454.7%。业绩回稳的主要原因是公司的运营商网络及政企业务营业收入较上年同期均有增长。",0.108162045
2020-12-28,63,中兴通讯,5G时代，不一样的中兴通讯,推荐逻辑：中兴三步走战略：恢复、发展、超越，正处于从恢复阶段向发展阶段前进。随着全球5G大规模组网的进行，在国内平稳的基础上，其他亚洲地区有望快速推进5G，公司在芯片上不受限制，且在人力和技术有长期的竞争优势，保障公司运营商业务快速增长。参考4G时期，随着5G持续推进，毛利率是逐渐提升的过程，同时5G的海外可达市场空间更大，技术相比于4G更具有竞争力。5G换机潮为中兴重启终端业务提供了良好的机遇，中兴技术积淀深厚，终端业务有望迎来改善。收购中兴微电子剩余股权，有望迎来价值重估。,1.0646075
2021-01-25,63,中兴通讯,公司信息更新报告：主设备龙头Q4业绩上扬，有望带动通信板块反转行情,"5G 主设备龙头 Q4 营收及归母净利润同比双增，维持“买入”评级
公司于 1 月 23 日发布 2020 年业绩快报。公司 2020 年实现营收 1013.79 亿元（ +11.7%）；实现归母净利润 43.67 亿元（ -15.2%）。 2020 年 Q4 单季公司实现营收 272.5 亿元（ +2.8%）；实现归母净利润 16.55 亿元（ +62.2%）， Q4 利润率实现较大幅度增长。 报告期内公司国内外市场同步发力， 在运营商网络、消费者业务及政企业务同增的同时，深耕国外价值市场，实现盈利能力较大提升。我们认为2021 年全球 5G 布局将持续加速，公司作为行业龙头全球市场份额或将持续增长。考虑新冠疫情影响及公司最新业绩预告，我们下调公司未来归母净利润，调整后预测公司 2020/2021/2022 年可实现归母净利润 43.67/56.39/66.26 亿元（此前62.78/81.03/100.52 亿元），同增-15.2%/29.1%/17.5%（此前 21.9%/29.1%/24.0%），EPS 为 0.95/1.22/1.44 元（此前 1.36/1.76/2.18 元），当前股价对应 PE 分别为37.7/29.2/24.9 倍，考虑公司的稀缺性及核心竞争力优势，维持“买入”评级。",0.0514338
2021-01-25,63,中兴通讯,经营质量显著提升，内外扰动消除，持续高增长可期,"事件：1月23日，中兴通讯发布业绩快报，2020年实现业绩收入1013.79亿元，同比增长11.73%，实现归母净利润43.67亿元，同比减少15.18%。
战略发展期聚焦主业，业绩逐步实现有质量的发展：当前中兴通讯处于战略发展阶段，聚焦运营网络业务，同时加快推进政企业务及消费者业务，实现有质量的发展，因此20年三大业务营业收入均实现同比增长，由于2019Q3受到资产处置带来一次性税前收益的影响，20年归母净利润较19年同期下滑15.18%（剔除26.62亿元一次性收益影响，全年归母净利润同比增长76%），从单季度数据来看，Q4实现营业收入272.5亿元，同比增长2.8%，实现归母净利润16.55亿元，同比增长62.21%，环比增长93.57%；其次从现金流及负债的角度来看，经营质量持续向好：20年进一步加强现金流及销售收款管理，实现经营活动产生的现金流量净额102.30亿元，同比增长37.38%；同时持续优化资产和负债结构，资产负债率由19年末的73.12%下降至20年末的69.52%。最后从股东权益角度来看，20年归属于普通股股东的所有者权益同比增长49.73%，EPS同比增长27.24%。",0.064487934
2021-01-26,63,中兴通讯,事项点评报告：公司Q4净利润大增，步入良性高质量增长区间,"事件:
2021 年 1 月 22 日，中兴通讯公布了 2020 年业绩快报，2020 年公司营业收入和净利润分别为 1013.79 亿元和 43.67 亿元，同比分别上升 11.73%和下降 15.18%，业绩符合预期。公司净利润出现同比大幅下滑主要原因是公司于 2019 年第三季度资产处置带来一次性税前收益 26.62 亿元。 扣除深圳湾部分非经常收益后，公司 2019 年净利润约为 24.60 亿元；若以此为基准，2020 年公司净利润同比增长约 77.52%。",0.9939349
2021-01-26,63,中兴通讯,4Q业绩明显改善，公司经营质量持续向好,"结论与建议：
公司发布2020年业绩快报，实现营业收入1013.79亿元，yoy+11.73%；净利润为43.67亿元，yoy-15.18%，EPS为0.95元扣除这部分非经常性损益，预计公司2020年净利润同比增长77%。扣除非经常性损益，预计公司2020年净利润同比增长77%。其中4Q单季营收272.50亿元，yoy+2.85%；净利润为16.55亿元，yoy+62.21%。公司业绩略超预期。",0.025788963
2021-01-27,63,中兴通讯,Q4业绩强势复苏，毛利率和份额提升带来持续价值,"事件：公司发布2020年报预告。营收1013.79亿元（YOY+11.73%），归母净利润43.67亿元（YOY-15.18%）,EPS为0.95元/股，同比下滑22.13%。其中Q4单季度净利润16.55亿元（YOY+62.21%），环比增长93.57%。
点评：",1.1316643
2021-03-04,63,中兴通讯,科技龙头，5G铸就,"推荐逻辑：公司]在国内5G无线侧份额在此前二期招标约30%份额的基础上有望稳步提升，2021年5G无线产品毛利率有望上行；2020H1公司应收账款周转天数快速下降到69.9天，且5G时代公司存货的质量更高，资产质量改善显著；行业应用5G设备支出市场快速增长，公司政企业务布局和上游芯片研发持续投入，具备成长为多元业务科技龙头潜力。
5G时代国内设备商破圈潜力巨大。纵观全球通信设备行业的竞争演变，仅有国内厂商有成功转型为多元科技巨头的破圈先例，我们认为主要原因在于设备商有专利技术壁垒为“锚”，能力圈拓展进可攻退可守，更为重要的是国内有巨大的消费应用市场以及配套成熟的产业链支持。5G时代随着无线侧集成趋势增强，设备商产业链地位持续提升，国产替代背景下设备商在上游的突破一旦实现“由点及面”，技术能力将再上新台阶。我们认为天时地利条件具备，5G时代国内设备商破圈潜力巨大。",0.86775964
2021-03-17,63,中兴通讯,年报点评报告：各项业务稳步发展，步入高质量增长区间,"事件:
2021年3月16日中兴通讯发布2020年年度报告，公司2020年全年营业收入和归母净利润分别为1014.5亿元和42.60亿元，同比分别上升11.81%和下降17.3%；扣除非经常收益后，公司扣非归母净利润10.36亿元，同比增长113.66%。公司同时发布2021年第一季度业绩预告，预计公司2021Q1净利润为18.0亿元至24.0亿元，同比增长130.8%至207.7%。净利润的大幅增长主要是由于公司营业收入同比增长，毛利率持续恢复改善，以及转让北京中兴高达通信技术有限公司90%股权确认税前利润约7.7亿元所致，业绩基本符合预期。",0.25704855
